IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
FileSha256,b565a7b25dc4227872fe972ceee9ff8fce91eb10b373ebc9401f4f32348244ef ,,Block,Low,hardbit,Hardbit,,,,,FALSE
FileSha256,fafbe16c5646bf1776dd3ef62ba905b9b2cb0ee51043859a2f3cdda7dfe20d4c,,Block,Low,hardbit,Hardbit,,,,,FALSE
FileSha256,422e0e4e01c826c8a9f31cb3a3b37ba29fb4b4b8c4841e16194258435056d8a3,,Block,Low,hardbit,Hardbit,,,,,FALSE
FileSha256,a0138b24593483f50ae7656985b6d6cfe77f7676ba374026199ad49ad26f2992,,Block,Low,hardbit,Hardbit,,,,,FALSE
FileSha256,cb239d641cfa610b1eaf0ecd0f48c42dd147f547b888e4505297c4e9521d8afe,,Block,Low,hardbit,Hardbit,,,,,FALSE
DomainName,next-retail.mkt4934.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,netorgft6272555-my.sharepoint.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,helthbrotthersg.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,ehonlionetodo.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,thefirstupd.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,myvigyan.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,tarcomputadoras.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,somosnutrisalud.cl,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,wi-protect.com,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
DomainName,oiartzunirratia.eus,,Block,Low,Phishing Domain,Phishing Domain,,,,,FALSE
FileSha256,"	36ee7dff97f4789c5db6c8cfd894c3fa3ba2313648dd44eb99cd49bffd00e048",,Block,Low,AsyncRAT OneNote File ,AsyncRAT OneNote File ,,,,,FALSE
FileSha256,"	63aa08feb545bb249a75fd3319fc911934fba3b8f31fac2bb2c3f44de1333bcb",,Block,Low,Dropped Batch File,Dropped Batch File,,,,,FALSE
FileSha256,"	0c49b5030b910b09c8575a09800a1bd085bd4d16f7c0bed8062d0257b43a56ed",,Block,Low,IcedID OneNote File ,IcedID OneNote File ,,,,,FALSE
FileSha256,"	fbad60002286599ca06d0ecb3624740efbf13ee5fda545341b3e0bf4d5348cfe",,Block,Low,IcedID DLL Payload,IcedID DLL Payload,,,,,FALSE
FileSha256,"	b375e37ee678d8fa056e06cfeccbe1077d517365a46981a811adb637ba5c838c",,Block,Low,CobaltStrike DLL Payload,CobaltStrike DLL Payload,,,,,FALSE
FileSha256,e93a79b0e10f59ee89f01f6ad827716234f61f37252cb8a86ad19a1d2a50d7e8,,Block,Low,Qakbot OneNote File (hta dropped),Qakbot OneNote File (hta dropped),,,,,FALSE
FileSha256,"	f05d16207f093809a940d1caec7c6fd432319e248fc556c5ad2717b52be72a11",,Block,Low,Qakbot OneNote File (cmd dropped),Qakbot OneNote File (cmd dropped),,,,,FALSE
FileSha256,f9a5106ac501e9dd700115310b20ed8aa0dbdaf854f556b44f04bba1ae28b783,,Block,Low,CMD file to download Qakbot,CMD file to download Qakbot,,,,,FALSE
FileSha256,"	0ee181ce1138e076f9ccac1601ae5b8357d9c2d378b313dce3b363a04687e2f0",,Block,Low,Redline OneNote File ,Redline OneNote File ,,,,,FALSE
FileSha256,"	e501319e9297fb68c79bdc32bada702d6f38f14ae3cd66e915be0aca98a83c82",,Block,Low,Dropped Hta File 1,Dropped Hta File 1,,,,,FALSE
FileSha256,"	7b96da9c88b9ad7a56fdc220c0a68a196f8ce46e2247cd1c6cc26d6a4f12f870",,Block,Low,"	Dropped Hta File 1","	Dropped Hta File 1",,,,,FALSE
FileSha256,5b2c5889d8004f48abd37cf66eec91153eaa3a84514ab4ffdf4ee99e456dbbf7,,Block,Low,Dropped Hta File 1,Dropped Hta File 1,,,,,FALSE
FileSha256,"	97bfa0bd9f3b382280f67839c650a3d7be16aa31f124810f3a9b9559e34619c6",,Block,Low,Redline payload,Redline payload,,,,,FALSE
DomainName,"	aderbuild.com.au",,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,blp.whydreamdesign.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,bosslevelgamer.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,"	rlaxxtv.com",,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,"	blog.ceterus.se",,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,hubzter.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,thewire.in,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,zavodzastanovanje.hr,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,"	albrechtpartners.com",,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,roger.tv,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,picheakhar.ir,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,carfluidfinder.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,maltebauer.de,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,amelia.itec.ee,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,mytaboo.net,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,recfaces.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,hlt.pl,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,akschap.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,israelwithstyle.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,jonathanbartz.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,jp.imonitorsoft.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,junk-bros.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kakiosk.adsparkdev.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kepw.org,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kristinee.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,lakeside-fishandchips.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,5e762412e8cf8a22f16a384d9bde312d8ac2610804c422db90d226f1fb4197d7,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	e2d60a6a388bebd8409b694e5199b94151a572047c786e01dbb30cf272d073d4",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	d0c75e43928d7a5eee86490af5a133c8ad17b284b349fdddf3e2d3b35c401aa8",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	41f81b9246f97b1a60e3c348e7659eb7fa191d3d4fa4032c4b4f432fd9d9b187",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	54edfd67a2ccc452733625885e2a77ed0463665f6bd3ac11360395a0ad6e1606",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,171bfd481a2e6afd8d409856460e90e8022efe30e2afc799de5760aa5f812e9c,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	9eb3783d3c73197458dc4200b75ce91ae6fb78d773289e94adaecd96730f65d9",,Block,Low,GootLoader,GootLoader,,,,,FALSE
