IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
,tyron1133.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,so3yeui8.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,uriahmontague.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,so3yeui8.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,slrheeibtuebsid.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,joanapatterson.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,uriahmontague.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,lexiegamboa.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,emmalopes.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,epd5tuee.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,slrheeibtuebsid.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,djuleircendku.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,lexiegamboa.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,karsonjacobsen.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,karsonjacobsen.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,pchgpwahni.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,caileymcclendon.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,joanapatterson.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,larerercgbanelu.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,aardhnrscidcahr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,lnrtygtenaeailce.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,jalincrowe.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,karsonjacobsen.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,itrlcuvapioelcr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,ilimamecasm.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,aardhnrscidcahr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,cullen1015.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,teairncakli.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,joanapatterson.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,nganarxnksoroo.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,naacraleindir.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,slrheeibtuebsid.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,leacshlenmmdgza.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,lwvemrlaensi.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,oednlakueupsap.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,larerercgbanelu.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,emiliafalk.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,coralcleary.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,amariruth.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,pn2dotnx.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,sbretasaheliba.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,aardhnrscidcahr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,amariruth.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,itrlcuvapioelcr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,emmalopes.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
