IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,club-os.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,sheffins.uk,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,decktopus.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,charcuterieydeli.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,smore.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,delidelayco.uk,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,powerobjects.net,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,secureserver.net,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,qrco.de,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,mimecastprotect.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,4rqgtuinq.ru,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,larksuite.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,thryv.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,archbee.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,mmv-security.top,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,fortect.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,yotpo.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,sharefile.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,captainkababs.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,cetins.org,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,simonmaraiscfp.co.za,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,beehiiv.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,MSG Document-08(REVISED)21.zip,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,MSG Document-08(REVISED)11.zip,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,guidingmenbyab.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,leadsimple.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,nyl.as,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,businessvoiceportal.org,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,getbeamer.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,llink.to,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,milanote.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
DomainName,directiq15.com,,Block,,JSB IOC,Tool Written by jkerai1,,,,,FALSE
FileSha256,b37e3ca99e338eb5bb150d2fb774aaf3c5c7ee24977b9cfc72ed1fc8f6a7437c,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//b37e3ca99e338eb5bb150d2fb774aaf3c5c7ee24977b9cfc72ed1fc8f6a7437c
Tool written by jkerai1",,,,,FALSE
FileSha256,99748d93afe7c6e4415ef50351f52a3137b708bd5725568f75a6355f489f768a,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//99748d93afe7c6e4415ef50351f52a3137b708bd5725568f75a6355f489f768a
Tool written by jkerai1",,,,,FALSE
FileSha256,99748d93afe7c6e4415ef50351f52a3137b708bd5725568f75a6355f489f768a,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//99748d93afe7c6e4415ef50351f52a3137b708bd5725568f75a6355f489f768a
Tool written by jkerai1",,,,,FALSE
FileSha256,1b66a30aaf4ef28cf17592ac8fccff6679754632c2407bca8a4fdefe819ac917,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//1b66a30aaf4ef28cf17592ac8fccff6679754632c2407bca8a4fdefe819ac917
Tool written by jkerai1",,,,,FALSE
FileSha256,f44175c1f528e73a11e666e32b1cbedd21803c0810847834ab069838f818a443,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//f44175c1f528e73a11e666e32b1cbedd21803c0810847834ab069838f818a443
Tool written by jkerai1",,,,,FALSE
FileSha256,08e232906b51cc4822aba0f6ae3754b2dbbac7b0afc3d912ae0976a288d05e68,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//08e232906b51cc4822aba0f6ae3754b2dbbac7b0afc3d912ae0976a288d05e68
Tool written by jkerai1",,,,,FALSE
FileSha256,8ed136be4fbb6d006100a8f50b9a1066b7a86f344cfc03211d52b5f5878f0881,,BlockAndRemediate,,JSB IOC,"https://www.virustotal.com/gui//8ed136be4fbb6d006100a8f50b9a1066b7a86f344cfc03211d52b5f5878f0881
Tool written by jkerai1",,,,,FALSE
